QA output created by 1078

=== pcp-pidstat without filters
Linux  4.4.0-31-generic  (ram-Lenovo)  08/05/16  x86_64    (4 CPU)
Timestamp        UID	PID	usr	system	guest	%CPU	CPU	Command
07:35:06         1000	32364	?	?	?	?	2	rules
Timestamp        UID	PID	usr	system	guest	%CPU	CPU	Command
07:35:07         0	1	0.0	0.0	0.0	0.0	0	systemd
07:35:07         0	2	0.0	0.0	0.0	0.0	3	kthreadd
07:35:07         0	3	0.0	0.0	0.0	0.0	0	ksoftirqd/0
07:35:07         0	5	0.0	0.0	0.0	0.0	0	kworker/0:0H
07:35:07         0	7	0.0	0.0	0.0	0.0	2	rcu_sched
07:35:07         0	8	0.0	0.0	0.0	0.0	0	rcu_bh
07:35:07         0	9	0.0	0.0	0.0	0.0	0	migration/0
07:35:07         0	10	0.0	0.0	0.0	0.0	0	watchdog/0
07:35:07         0	11	0.0	0.0	0.0	0.0	1	watchdog/1
07:35:07         0	12	0.0	0.0	0.0	0.0	1	migration/1
07:35:07         0	13	0.0	0.0	0.0	0.0	1	ksoftirqd/1
07:35:07         0	14	0.0	0.0	0.0	0.0	1	kworker/1:0
07:35:07         0	15	0.0	0.0	0.0	0.0	1	kworker/1:0H
07:35:07         0	16	0.0	0.0	0.0	0.0	2	watchdog/2
07:35:07         0	17	0.0	1.0	0.0	1.0	2	migration/2
07:35:07         0	18	0.0	0.0	0.0	0.0	2	ksoftirqd/2
07:35:07         0	20	0.0	0.0	0.0	0.0	2	kworker/2:0H
07:35:07         0	21	0.0	0.0	0.0	0.0	3	watchdog/3
07:35:07         0	22	0.0	0.0	0.0	0.0	3	migration/3
07:35:07         0	23	0.0	0.0	0.0	0.0	3	ksoftirqd/3
07:35:07         0	24	0.0	0.0	0.0	0.0	3	kworker/3:0
07:35:07         0	25	0.0	0.0	0.0	0.0	3	kworker/3:0H
07:35:07         0	26	0.0	0.0	0.0	0.0	0	kdevtmpfs
07:35:07         0	27	0.0	0.0	0.0	0.0	1	netns
07:35:07         0	28	0.0	0.0	0.0	0.0	1	perf
07:35:07         0	29	0.0	0.0	0.0	0.0	1	khungtaskd
07:35:07         0	30	0.0	0.0	0.0	0.0	1	writeback
07:35:07         0	31	0.0	0.0	0.0	0.0	1	ksmd
07:35:07         0	32	0.0	0.0	0.0	0.0	3	khugepaged
07:35:07         0	33	0.0	0.0	0.0	0.0	2	crypto
07:35:07         0	34	0.0	0.0	0.0	0.0	2	kintegrityd
07:35:07         0	35	0.0	0.0	0.0	0.0	2	bioset
07:35:07         0	36	0.0	0.0	0.0	0.0	2	kblockd
07:35:07         0	37	0.0	0.0	0.0	0.0	2	ata_sff
07:35:07         0	38	0.0	0.0	0.0	0.0	2	md
07:35:07         0	39	0.0	0.0	0.0	0.0	3	devfreq_wq
07:35:07         0	45	0.0	0.0	0.0	0.0	2	kswapd0
07:35:07         0	46	0.0	0.0	0.0	0.0	3	vmstat
07:35:07         0	47	0.0	0.0	0.0	0.0	2	fsnotify_mark
07:35:07         0	48	0.0	0.0	0.0	0.0	3	ecryptfs-kthrea
07:35:07         0	64	0.0	0.0	0.0	0.0	3	kthrotld
07:35:07         0	65	0.0	0.0	0.0	0.0	3	acpi_thermal_pm
07:35:07         0	66	0.0	0.0	0.0	0.0	1	kworker/u16:2
07:35:07         0	68	0.0	0.0	0.0	0.0	0	bioset
07:35:07         0	69	0.0	0.0	0.0	0.0	0	bioset
07:35:07         0	70	0.0	0.0	0.0	0.0	0	bioset
07:35:07         0	71	0.0	0.0	0.0	0.0	1	bioset
07:35:07         0	72	0.0	0.0	0.0	0.0	1	bioset
07:35:07         0	73	0.0	0.0	0.0	0.0	2	bioset
07:35:07         0	74	0.0	0.0	0.0	0.0	2	bioset
07:35:07         0	75	0.0	0.0	0.0	0.0	2	bioset
07:35:07         0	76	0.0	0.0	0.0	0.0	2	bioset
07:35:07         0	77	0.0	0.0	0.0	0.0	2	bioset
